,hiduke,jikoku_code,power
21079,2019-03-25,8,13465.582311724804
21080,2019-03-25,9,13465.582311724804
21081,2019-03-25,10,13465.582311724804
21082,2019-03-25,11,13769.656908607185
21083,2019-03-25,12,13813.634662916724
21084,2019-03-25,13,14912.947852475381
21085,2019-03-25,14,14912.947852475381
21086,2019-03-25,15,16000.011979232795
21087,2019-03-25,16,16000.011979232795
21088,2019-03-25,17,17745.695295063513
21089,2019-03-25,18,17745.695295063513
21090,2019-03-25,19,18214.42557623011
21091,2019-03-25,20,18214.42557623011
21092,2019-03-25,21,17995.176693065372
21093,2019-03-25,22,17995.176693065372
21094,2019-03-25,23,17520.10458765071
21095,2019-03-25,24,17520.10458765071
21096,2019-03-25,25,16897.82141180201
21097,2019-03-25,26,16897.82141180201
21098,2019-03-25,27,16262.645118178762
21099,2019-03-25,28,16262.645118178762
21100,2019-03-25,29,15856.307120648311
21101,2019-03-25,30,15856.307120648311
21102,2019-03-25,31,15670.374726871685
21103,2019-03-25,32,15741.816982170416
21104,2019-03-25,33,16073.355127306422
21105,2019-03-25,34,16203.947449783942
21106,2019-03-25,35,16768.855648331082
21107,2019-03-25,36,16768.855648331082
21108,2019-03-25,37,16856.120772069175
21109,2019-03-25,38,16856.120772069175
21110,2019-03-25,39,16802.53021291687
21111,2019-03-25,40,16802.53021291687
21112,2019-03-25,41,16236.559373583787
21113,2019-03-25,42,16221.827685308805
21114,2019-03-25,43,15478.864630896673
21115,2019-03-25,44,15302.816505896628
21116,2019-03-25,45,14805.904204800272
21117,2019-03-25,46,14723.872483752206
21118,2019-03-25,47,13790.955524572175
21119,2019-03-25,48,13790.955524572175
21120,2019-03-26,1,12995.240226396985
21121,2019-03-26,2,12995.240226396985
21122,2019-03-26,3,12351.404028989187
21123,2019-03-26,4,12351.404028989187
21124,2019-03-26,5,12364.48235010892
21125,2019-03-26,6,12364.48235010892
21126,2019-03-26,7,12779.602466071969
21127,2019-03-26,8,12779.602466071969
21128,2019-03-26,9,13187.615030222069
21129,2019-03-26,10,13187.615030222069
21130,2019-03-26,11,13394.467460363012
21131,2019-03-26,12,13416.99990495813
21132,2019-03-26,13,14502.87033874272
21133,2019-03-26,14,14502.87033874272
21134,2019-03-26,15,15676.675924936872
21135,2019-03-26,16,15676.675924936872
21136,2019-03-26,17,16405.91695358004
21137,2019-03-26,18,16405.91695358004
21138,2019-03-26,19,17157.834436066976
21139,2019-03-26,20,17211.25472981381
21140,2019-03-26,21,16307.397468909881
21141,2019-03-26,22,16307.397468909881
21142,2019-03-26,23,16054.519570968961
21143,2019-03-26,24,16054.519570968961
21144,2019-03-26,25,15750.449721243178
21145,2019-03-26,26,15750.449721243178
21146,2019-03-26,27,15242.569931350241
21147,2019-03-26,28,15267.073237873474
21148,2019-03-26,29,15474.207804456863
21149,2019-03-26,30,15474.207804456863
21150,2019-03-26,31,15564.233145726617
21151,2019-03-26,32,15777.16610124909
21152,2019-03-26,33,15997.44876779933
21153,2019-03-26,34,15997.44876779933
21154,2019-03-26,35,16447.34430312906
21155,2019-03-26,36,16447.34430312906
21156,2019-03-26,37,16447.34430312906
21157,2019-03-26,38,16447.34430312906
21158,2019-03-26,39,16326.465816807193
21159,2019-03-26,40,16326.465816807193
21160,2019-03-26,41,15764.340083280305
21161,2019-03-26,42,15691.523133662176
21162,2019-03-26,43,15030.099337425507
21163,2019-03-26,44,15030.099337425507
21164,2019-03-26,45,14361.931327631517
21165,2019-03-26,46,14309.562731172933
21166,2019-03-26,47,13529.451970340957
21167,2019-03-26,48,13529.451970340957
21168,2019-03-27,1,13080.210591009063
21169,2019-03-27,2,13080.210591009063
21170,2019-03-27,3,12455.01606028877
21171,2019-03-27,4,12455.01606028877
21172,2019-03-27,5,12435.522629118117
21173,2019-03-27,6,12435.522629118117
21174,2019-03-27,7,12293.514927492954
21175,2019-03-27,8,12293.514927492954
21176,2019-03-27,9,12293.514927492954
21177,2019-03-27,10,12293.514927492954
21178,2019-03-27,11,13077.09072754949
21179,2019-03-27,12,13077.09072754949
21180,2019-03-27,13,14128.931942124018
21181,2019-03-27,14,14229.664393362578
21182,2019-03-27,15,15165.84655099149
21183,2019-03-27,16,15165.84655099149
21184,2019-03-27,17,16773.996503386075
21185,2019-03-27,18,16773.996503386075
21186,2019-03-27,19,16930.576092302097
21187,2019-03-27,20,16930.576092302097
21188,2019-03-27,21,16280.184023343409
21189,2019-03-27,22,16280.184023343409
21190,2019-03-27,23,16003.082622668617
21191,2019-03-27,24,16003.082622668617
21192,2019-03-27,25,15760.780317623852
21193,2019-03-27,26,15760.780317623852
21194,2019-03-27,27,15860.91953092557
21195,2019-03-27,28,15923.028855444467
21196,2019-03-27,29,15766.497488799878
21197,2019-03-27,30,15766.497488799878
21198,2019-03-27,31,15751.721144164365
21199,2019-03-27,32,15791.852268589999
21200,2019-03-27,33,16064.91190296751
21201,2019-03-27,34,16064.91190296751
21202,2019-03-27,35,16366.861475603255
21203,2019-03-27,36,16366.861475603255
21204,2019-03-27,37,16631.78704113474
21205,2019-03-27,38,16631.78704113474
21206,2019-03-27,39,16450.774326669718
21207,2019-03-27,40,16450.774326669718
21208,2019-03-27,41,16370.415560461874
21209,2019-03-27,42,16391.67849721039
21210,2019-03-27,43,15586.212261042187
21211,2019-03-27,44,15399.31453843217
21212,2019-03-27,45,14184.57245947059
21213,2019-03-27,46,14184.57245947059
21214,2019-03-27,47,13270.103240066543
21215,2019-03-27,48,13270.103240066543
21216,2019-03-28,1,12479.660076515027
21217,2019-03-28,2,12479.660076515027
21218,2019-03-28,3,11701.666516380668
21219,2019-03-28,4,11701.666516380668
21220,2019-03-28,5,11338.379749050167
21221,2019-03-28,6,11338.379749050167
21222,2019-03-28,7,11361.42528075879
21223,2019-03-28,8,11361.42528075879
21224,2019-03-28,9,11392.269291994815
21225,2019-03-28,10,11392.269291994815
21226,2019-03-28,11,11958.47624242695
21227,2019-03-28,12,11958.47624242695
21228,2019-03-28,13,12354.36413562336
21229,2019-03-28,14,12354.36413562336
21230,2019-03-28,15,13308.868179511577
21231,2019-03-28,16,13308.868179511577
21232,2019-03-28,17,14642.695533022428
21233,2019-03-28,18,14815.186712217584
21234,2019-03-28,19,15693.940961871107
21235,2019-03-28,20,15706.982558595524
21236,2019-03-28,21,15696.387304077176
21237,2019-03-28,22,15696.387304077176
21238,2019-03-28,23,15696.387304077176
21239,2019-03-28,24,15696.387304077176
21240,2019-03-28,25,15700.513372576868
21241,2019-03-28,26,15700.513372576868
21242,2019-03-28,27,15841.513400788992
21243,2019-03-28,28,15841.513400788992
21244,2019-03-28,29,15857.628776139058
21245,2019-03-28,30,15857.628776139058
21246,2019-03-28,31,15882.87584876738
21247,2019-03-28,32,15882.87584876738
21248,2019-03-28,33,16094.341898171071
21249,2019-03-28,34,16094.341898171071
21250,2019-03-28,35,16584.633650356478
21251,2019-03-28,36,16584.633650356478
21252,2019-03-28,37,16974.5176072504
21253,2019-03-28,38,16974.5176072504
21254,2019-03-28,39,17398.327920864267
21255,2019-03-28,40,17398.327920864267
21256,2019-03-28,41,17209.088804338986
21257,2019-03-28,42,17209.088804338986
21258,2019-03-28,43,17077.17608689086
21259,2019-03-28,44,17077.17608689086
21260,2019-03-28,45,16248.891313053457
21261,2019-03-28,46,16169.320098373862
21262,2019-03-28,47,15370.983746878348
21263,2019-03-28,48,15370.983746878348
21264,2019-03-29,1,13768.630602519728
21265,2019-03-29,2,13768.630602519728
21266,2019-03-29,3,13220.449203188145
21267,2019-03-29,4,13142.81595496813
21268,2019-03-29,5,12841.661383892959
21269,2019-03-29,6,12841.661383892959
21270,2019-03-29,7,13058.356723222654
21271,2019-03-29,8,13058.356723222654
21272,2019-03-29,9,13314.622919712103
21273,2019-03-29,10,13314.622919712103
21274,2019-03-29,11,13769.634098479872
21275,2019-03-29,12,13775.24268890812
21276,2019-03-29,13,15115.89876166079
21277,2019-03-29,14,15115.89876166079
21278,2019-03-29,15,16163.243474433655
21279,2019-03-29,16,16239.6954478444
21280,2019-03-29,17,18064.498941917354
21281,2019-03-29,18,18064.498941917354
21282,2019-03-29,19,18242.92474622166
21283,2019-03-29,20,18242.92474622166
21284,2019-03-29,21,18109.015810333007
21285,2019-03-29,22,18109.015810333007
21286,2019-03-29,23,17846.668423858384
21287,2019-03-29,24,17846.668423858384
21288,2019-03-29,25,17592.136759875197
21289,2019-03-29,26,17592.136759875197
21290,2019-03-29,27,17233.05414265438
21291,2019-03-29,28,17233.05414265438
21292,2019-03-29,29,16784.9815419273
21293,2019-03-29,30,16784.9815419273
21294,2019-03-29,31,16788.443156317157
21295,2019-03-29,32,16788.443156317157
21296,2019-03-29,33,17391.60299147761
21297,2019-03-29,34,17473.850998559363
21298,2019-03-29,35,18167.621243126276
21299,2019-03-29,36,18167.621243126276
21300,2019-03-29,37,18433.24777067374
21301,2019-03-29,38,18433.24777067374
21302,2019-03-29,39,18373.28351912633
21303,2019-03-29,40,18373.28351912633
21304,2019-03-29,41,17841.545646694227
21305,2019-03-29,42,17841.545646694227
21306,2019-03-29,43,16953.472297589116
21307,2019-03-29,44,16922.741066698887
21308,2019-03-29,45,16039.659680178354
21309,2019-03-29,46,16039.659680178354
21310,2019-03-29,47,14849.663619493072
21311,2019-03-29,48,14849.663619493072
21312,2019-03-30,1,13571.205269093745
21313,2019-03-30,2,13571.205269093745
21314,2019-03-30,3,12930.293043034093
21315,2019-03-30,4,12910.756653058046
21316,2019-03-30,5,12784.86544930224
21317,2019-03-30,6,12784.86544930224
21318,2019-03-30,7,13079.625664588762
21319,2019-03-30,8,13079.625664588762
21320,2019-03-30,9,13103.462186892686
21321,2019-03-30,10,13103.462186892686
21322,2019-03-30,11,13586.70055102873
21323,2019-03-30,12,13586.70055102873
21324,2019-03-30,13,14574.369023539726
21325,2019-03-30,14,14708.245405404712
21326,2019-03-30,15,15865.311710890343
21327,2019-03-30,16,15865.311710890343
21328,2019-03-30,17,17163.990314549177
21329,2019-03-30,18,17332.74607475251
21330,2019-03-30,19,17563.53918495663
21331,2019-03-30,20,17596.37325849201
21332,2019-03-30,21,16827.58237951616
21333,2019-03-30,22,16827.58237951616
21334,2019-03-30,23,16326.53211336147
21335,2019-03-30,24,16326.53211336147
21336,2019-03-30,25,15984.683420185602
21337,2019-03-30,26,15984.683420185602
21338,2019-03-30,27,15932.606201405537
21339,2019-03-30,28,15995.672028108736
21340,2019-03-30,29,15835.22082656124
21341,2019-03-30,30,15835.22082656124
21342,2019-03-30,31,15822.811198806035
21343,2019-03-30,32,15822.811198806035
21344,2019-03-30,33,16072.666788971503
21345,2019-03-30,34,16118.529086068269
21346,2019-03-30,35,16360.101491178419
21347,2019-03-30,36,16360.101491178419
21348,2019-03-30,37,16518.41697867525
21349,2019-03-30,38,16518.41697867525
21350,2019-03-30,39,16385.061567472338
21351,2019-03-30,40,16385.061567472338
21352,2019-03-30,41,15838.53981302352
21353,2019-03-30,42,15838.53981302352
21354,2019-03-30,43,15071.938619300741
21355,2019-03-30,44,15071.938619300741
21356,2019-03-30,45,14077.107187381262
21357,2019-03-30,46,14077.107187381262
21358,2019-03-30,47,13171.978104735013
21359,2019-03-30,48,13171.978104735013
21360,2019-03-31,1,12589.187752072236
21361,2019-03-31,2,12589.187752072236
21362,2019-03-31,3,12150.929841226001
21363,2019-03-31,4,12150.929841226001
21364,2019-03-31,5,12074.589530619485
21365,2019-03-31,6,12074.589530619485
21366,2019-03-31,7,12080.596750623889
21367,2019-03-31,8,12080.596750623889
21368,2019-03-31,9,12115.555823797942
21369,2019-03-31,10,12115.555823797942
21370,2019-03-31,11,12289.256911374754
21371,2019-03-31,12,12328.338089432811
21372,2019-03-31,13,12971.854660173538
21373,2019-03-31,14,12971.854660173538
21374,2019-03-31,15,14427.96449955048
21375,2019-03-31,16,14427.96449955048
21376,2019-03-31,17,16123.072808904126
21377,2019-03-31,18,16301.432606794202
21378,2019-03-31,19,16700.19932563032
21379,2019-03-31,20,16700.19932563032
21380,2019-03-31,21,15975.09645411326
21381,2019-03-31,22,15975.09645411326
21382,2019-03-31,23,15931.628186464723
21383,2019-03-31,24,15931.628186464723
21384,2019-03-31,25,15412.558406639613
21385,2019-03-31,26,15412.558406639613
21386,2019-03-31,27,15537.213969459788
21387,2019-03-31,28,15537.213969459788
21388,2019-03-31,29,15519.843484756908
21389,2019-03-31,30,15519.843484756908
21390,2019-03-31,31,15798.211607532541
21391,2019-03-31,32,15798.211607532541
21392,2019-03-31,33,16040.117794311982
21393,2019-03-31,34,16303.60294956896
21394,2019-03-31,35,16704.95173311738
21395,2019-03-31,36,16704.95173311738
21396,2019-03-31,37,16909.750753186
21397,2019-03-31,38,16909.750753186
21398,2019-03-31,39,17502.10150684079
21399,2019-03-31,40,17502.10150684079
21400,2019-03-31,41,17345.584564049925
21401,2019-03-31,42,17306.58619700338
21402,2019-03-31,43,17384.15868810306
21403,2019-03-31,44,17384.15868810306
21404,2019-03-31,45,16331.261648611531
21405,2019-03-31,46,16331.261648611531
21406,2019-03-31,47,15299.666178874268
21407,2019-03-31,48,15299.666178874268
21408,2019-04-01,1,14201.731754843013
21409,2019-04-01,2,14201.731754843013
21410,2019-04-01,3,13517.397053614526
21411,2019-04-01,4,13517.397053614526
21412,2019-04-01,5,13319.479024378299
21413,2019-04-01,6,13319.479024378299
21414,2019-04-01,7,13319.479024378299
21415,2019-04-01,8,13319.479024378299
21416,2019-04-01,9,13347.64459664689
21417,2019-04-01,10,13347.64459664689
21418,2019-04-01,11,13666.072829147315
21419,2019-04-01,12,13666.072829147315
21420,2019-04-01,13,14835.212301441235
21421,2019-04-01,14,14835.212301441235
21422,2019-04-01,15,15582.284193962112
21423,2019-04-01,16,15582.284193962112
21424,2019-04-01,17,17246.43485653328
21425,2019-04-01,18,17246.43485653328
21426,2019-04-01,19,17608.163398954628
21427,2019-04-01,20,17608.163398954628
21428,2019-04-01,21,16708.07598885048
21429,2019-04-01,22,16708.07598885048
21430,2019-04-01,23,15926.21108821692
21431,2019-04-01,24,15926.21108821692
21432,2019-04-01,25,15608.855774055035
21433,2019-04-01,26,15608.855774055035
21434,2019-04-01,27,15683.13282933066
21435,2019-04-01,28,15726.047527617882
21436,2019-04-01,29,15726.047527617882
21437,2019-04-01,30,15726.047527617882
21438,2019-04-01,31,16141.852192981558
21439,2019-04-01,32,16269.252306200919
21440,2019-04-01,33,16832.703991502793
21441,2019-04-01,34,16832.703991502793
21442,2019-04-01,35,17697.837466398963
21443,2019-04-01,36,17762.734511993483
21444,2019-04-01,37,18244.38269082106
21445,2019-04-01,38,18244.38269082106
21446,2019-04-01,39,18284.00344011566
21447,2019-04-01,40,18284.00344011566
21448,2019-04-01,41,18098.09873424779
21449,2019-04-01,42,18033.612972863837
21450,2019-04-01,43,17695.859031932043
21451,2019-04-01,44,17695.859031932043
21452,2019-04-01,45,16903.000379649686
21453,2019-04-01,46,16823.468042417888
21454,2019-04-01,47,15707.561883670895
21455,2019-04-01,48,15707.561883670895
21456,2019-04-02,1,14127.067408874087
21457,2019-04-02,2,14127.067408874087
21458,2019-04-02,3,13474.942258353482
21459,2019-04-02,4,13474.942258353482
21460,2019-04-02,5,13330.559452795347
21461,2019-04-02,6,13330.559452795347
21462,2019-04-02,7,13582.934058541714
21463,2019-04-02,8,13582.934058541714
21464,2019-04-02,9,13805.386272704205
21465,2019-04-02,10,13805.386272704205
21466,2019-04-02,11,14469.384996397097
21467,2019-04-02,12,14469.384996397097
21468,2019-04-02,13,16232.652916208244
21469,2019-04-02,14,16232.652916208244
21470,2019-04-02,15,16215.799332425973
21471,2019-04-02,16,16215.799332425973
21472,2019-04-02,17,18015.465810198428
21473,2019-04-02,18,18093.700297534924
21474,2019-04-02,19,18013.19575123114
21475,2019-04-02,20,18013.19575123114
21476,2019-04-02,21,17301.030167452464
21477,2019-04-02,22,17301.030167452464
21478,2019-04-02,23,17233.259207685813
21479,2019-04-02,24,17233.259207685813
21480,2019-04-02,25,16857.311274435313
21481,2019-04-02,26,16857.311274435313
21482,2019-04-02,27,17093.4313606754
21483,2019-04-02,28,17093.4313606754
21484,2019-04-02,29,17393.432074190277
21485,2019-04-02,30,17599.204995718283
21486,2019-04-02,31,17599.204995718283
21487,2019-04-02,32,17672.07064362482
21488,2019-04-02,33,18226.43774655802
21489,2019-04-02,34,18226.43774655802
21490,2019-04-02,35,18694.295151200575
21491,2019-04-02,36,18694.295151200575
21492,2019-04-02,37,18694.295151200575
21493,2019-04-02,38,18694.295151200575
21494,2019-04-02,39,18906.74472114099
21495,2019-04-02,40,18853.79570518918
21496,2019-04-02,41,18304.819971518853
21497,2019-04-02,42,18150.230160351566
21498,2019-04-02,43,17815.727521317516
21499,2019-04-02,44,17815.727521317516
21500,2019-04-02,45,17079.086441701147
21501,2019-04-02,46,17085.63124315754
21502,2019-04-02,47,17040.47754750165
21503,2019-04-02,48,17040.47754750165
21504,2019-04-03,1,14168.784007576616
21505,2019-04-03,2,14168.784007576616
21506,2019-04-03,3,13321.51646691363
21507,2019-04-03,4,13321.51646691363
21508,2019-04-03,5,13673.058168719872
21509,2019-04-03,6,13673.058168719872
21510,2019-04-03,7,13907.067679589434
21511,2019-04-03,8,13907.067679589434
21512,2019-04-03,9,14755.282184729385
21513,2019-04-03,10,14755.282184729385
21514,2019-04-03,11,15141.578692021074
21515,2019-04-03,12,15141.578692021074
21516,2019-04-03,13,17420.98049060065
21517,2019-04-03,14,17420.98049060065
21518,2019-04-03,15,16445.39699961364
21519,2019-04-03,16,16600.118220014152
21520,2019-04-03,17,17850.981624075364
21521,2019-04-03,18,17850.981624075364
21522,2019-04-03,19,18695.541286034037
21523,2019-04-03,20,18695.541286034037
21524,2019-04-03,21,18086.893986279185
21525,2019-04-03,22,18086.893986279185
21526,2019-04-03,23,17324.4300416808
21527,2019-04-03,24,17324.4300416808
21528,2019-04-03,25,16826.135905984385
21529,2019-04-03,26,16826.135905984385
21530,2019-04-03,27,15513.485786192803
21531,2019-04-03,28,15513.485786192803
21532,2019-04-03,29,15513.840163092671
21533,2019-04-03,30,15513.840163092671
21534,2019-04-03,31,15402.659126524293
21535,2019-04-03,32,15402.659126524293
21536,2019-04-03,33,15720.931799916463
21537,2019-04-03,34,15849.851967559656
21538,2019-04-03,35,16732.80379839214
21539,2019-04-03,36,16732.80379839214
21540,2019-04-03,37,18295.163662308623
21541,2019-04-03,38,18295.163662308623
21542,2019-04-03,39,18524.69595970131
21543,2019-04-03,40,18524.69595970131
21544,2019-04-03,41,18406.358516160115
21545,2019-04-03,42,18341.35894215927
21546,2019-04-03,43,17940.431040312367
21547,2019-04-03,44,17824.466188965343
21548,2019-04-03,45,17129.139046302116
21549,2019-04-03,46,17129.139046302116
21550,2019-04-03,47,16311.773762618188
21551,2019-04-03,48,16311.773762618188
21552,2019-04-04,1,14265.228904003963
21553,2019-04-04,2,14265.228904003963
21554,2019-04-04,3,13650.157135027428
21555,2019-04-04,4,13650.157135027428
21556,2019-04-04,5,13640.407610600247
21557,2019-04-04,6,13640.407610600247
21558,2019-04-04,7,14488.878494602339
21559,2019-04-04,8,14488.878494602339
21560,2019-04-04,9,15035.20853866112
21561,2019-04-04,10,15035.20853866112
21562,2019-04-04,11,15278.008237790942
21563,2019-04-04,12,15291.938797555751
21564,2019-04-04,13,17376.962314121127
21565,2019-04-04,14,17376.962314121127
21566,2019-04-04,15,17622.852374264334
21567,2019-04-04,16,17622.852374264334
21568,2019-04-04,17,17727.8347979807
21569,2019-04-04,18,17727.8347979807
21570,2019-04-04,19,17984.360142158952
21571,2019-04-04,20,17984.360142158952
21572,2019-04-04,21,17418.924743319956
21573,2019-04-04,22,17418.924743319956
21574,2019-04-04,23,17044.32868885724
21575,2019-04-04,24,17044.32868885724
21576,2019-04-04,25,16493.745364758346
21577,2019-04-04,26,16493.745364758346
21578,2019-04-04,27,16303.167121610091
21579,2019-04-04,28,16303.167121610091
21580,2019-04-04,29,15962.80272553916
21581,2019-04-04,30,15962.80272553916
21582,2019-04-04,31,16003.628222108755
21583,2019-04-04,32,16003.628222108755
21584,2019-04-04,33,16020.297603929728
21585,2019-04-04,34,16091.518381220143
21586,2019-04-04,35,16414.00053139232
21587,2019-04-04,36,16501.94179039459
21588,2019-04-04,37,16501.94179039459
21589,2019-04-04,38,16501.94179039459
21590,2019-04-04,39,16401.337357236047
21591,2019-04-04,40,16401.337357236047
21592,2019-04-04,41,16217.914506892263
21593,2019-04-04,42,16224.05263417161
21594,2019-04-04,43,16013.653310509053
21595,2019-04-04,44,16013.653310509053
21596,2019-04-04,45,15640.42454416264
21597,2019-04-04,46,15599.280545115496
21598,2019-04-04,47,14758.81838023249
21599,2019-04-04,48,14758.81838023249
21600,2019-04-05,1,13860.061468836757
21601,2019-04-05,2,13860.061468836757
21602,2019-04-05,3,13029.342140408487
21603,2019-04-05,4,13000.007005233574
21604,2019-04-05,5,13268.837185300592
21605,2019-04-05,6,13268.837185300592
21606,2019-04-05,7,13271.822431122811
21607,2019-04-05,8,13271.822431122811
21608,2019-04-05,9,13500.592224669237
21609,2019-04-05,10,13500.592224669237
21610,2019-04-05,11,13809.105050439272
21611,2019-04-05,12,13809.105050439272
21612,2019-04-05,13,14614.95799497759
21613,2019-04-05,14,14614.95799497759
21614,2019-04-05,15,15163.328329625294
21615,2019-04-05,16,15711.326744489765
21616,2019-04-05,17,15680.431501957708
21617,2019-04-05,18,15756.118572003326
21618,2019-04-05,19,16037.35100161052
21619,2019-04-05,20,16037.35100161052
21620,2019-04-05,21,15842.64962000746
21621,2019-04-05,22,15842.64962000746
21622,2019-04-05,23,15562.889676873112
21623,2019-04-05,24,15562.889676873112
21624,2019-04-05,25,15505.176350290505
21625,2019-04-05,26,15505.176350290505
21626,2019-04-05,27,15400.676612981493
21627,2019-04-05,28,15475.830871488812
21628,2019-04-05,29,15269.288120153476
21629,2019-04-05,30,15269.288120153476
21630,2019-04-05,31,15640.466282545995
21631,2019-04-05,32,15892.494799737944
21632,2019-04-05,33,15982.06188720802
21633,2019-04-05,34,15982.06188720802
21634,2019-04-05,35,16488.61719579176
21635,2019-04-05,36,16488.61719579176
21636,2019-04-05,37,16532.03789859809
21637,2019-04-05,38,16532.03789859809
21638,2019-04-05,39,16491.431681732513
21639,2019-04-05,40,16491.431681732513
21640,2019-04-05,41,16146.892595675161
21641,2019-04-05,42,16064.513600364216
21642,2019-04-05,43,15202.231312936272
21643,2019-04-05,44,15202.231312936272
21644,2019-04-05,45,14342.93220871923
21645,2019-04-05,46,14342.93220871923
21646,2019-04-05,47,13324.933348605338
21647,2019-04-05,48,13324.933348605338
21648,2019-04-06,1,12170.365232560061
21649,2019-04-06,2,12170.365232560061
21650,2019-04-06,3,11853.04773664012
21651,2019-04-06,4,11853.04773664012
21652,2019-04-06,5,11889.929510741895
21653,2019-04-06,6,11889.929510741895
21654,2019-04-06,7,11930.33154573185
21655,2019-04-06,8,11930.33154573185
21656,2019-04-06,9,12084.515136965847
21657,2019-04-06,10,12084.515136965847
21658,2019-04-06,11,12413.890052249399
21659,2019-04-06,12,12413.890052249399
21660,2019-04-06,13,12815.255882167452
21661,2019-04-06,14,12815.255882167452
21662,2019-04-06,15,14338.664674492355
21663,2019-04-06,16,14338.664674492355
21664,2019-04-06,17,15335.129392467767
21665,2019-04-06,18,15335.129392467767
21666,2019-04-06,19,15995.24914084561
21667,2019-04-06,20,16161.927851705486
21668,2019-04-06,21,15874.772003066928
21669,2019-04-06,22,15874.772003066928
21670,2019-04-06,23,15678.308797503441
21671,2019-04-06,24,15678.308797503441
21672,2019-04-06,25,15450.745321474526
21673,2019-04-06,26,15450.745321474526
21674,2019-04-06,27,15661.607671916396
21675,2019-04-06,28,15661.607671916396
21676,2019-04-06,29,15566.446587450706
21677,2019-04-06,30,15566.446587450706
21678,2019-04-06,31,15566.446587450706
21679,2019-04-06,32,15584.075559939032
21680,2019-04-06,33,16013.46396903375
21681,2019-04-06,34,16013.46396903375
21682,2019-04-06,35,16408.754352038224
21683,2019-04-06,36,16408.754352038224
21684,2019-04-06,37,16317.280502324245
21685,2019-04-06,38,16317.280502324245
21686,2019-04-06,39,16279.77210334821
21687,2019-04-06,40,16337.290364943377
21688,2019-04-06,41,15905.645845844389
21689,2019-04-06,42,15938.868621023314
21690,2019-04-06,43,15060.934240423077
21691,2019-04-06,44,14955.187741640524
21692,2019-04-06,45,14144.639139930758
21693,2019-04-06,46,14144.639139930758
21694,2019-04-06,47,13446.95592663096
21695,2019-04-06,48,13446.95592663096
21696,2019-04-07,1,12620.938620086603
21697,2019-04-07,2,12620.938620086603
21698,2019-04-07,3,12177.608334382445
21699,2019-04-07,4,12177.608334382445
21700,2019-04-07,5,12035.108185505782
21701,2019-04-07,6,12035.108185505782
21702,2019-04-07,7,12235.374949064304
21703,2019-04-07,8,12235.374949064304
21704,2019-04-07,9,12825.311093057542
21705,2019-04-07,10,12825.311093057542
21706,2019-04-07,11,12980.919244814071
21707,2019-04-07,12,12980.919244814071
21708,2019-04-07,13,13492.740725405363
21709,2019-04-07,14,13492.740725405363
21710,2019-04-07,15,14469.354768555198
21711,2019-04-07,16,14769.471715292888
21712,2019-04-07,17,15863.879614893196
21713,2019-04-07,18,15863.879614893196
21714,2019-04-07,19,16164.347630184637
21715,2019-04-07,20,16164.347630184637
21716,2019-04-07,21,16035.272164987546
21717,2019-04-07,22,16035.272164987546
21718,2019-04-07,23,15979.682526834791
21719,2019-04-07,24,15979.682526834791
21720,2019-04-07,25,15909.343871841982
21721,2019-04-07,26,15909.343871841982
21722,2019-04-07,27,15832.636638127147
21723,2019-04-07,28,15832.636638127147
21724,2019-04-07,29,15832.636638127147
21725,2019-04-07,30,15832.636638127147
21726,2019-04-07,31,15904.752277555492
21727,2019-04-07,32,15904.752277555492
21728,2019-04-07,33,16281.040841647684
21729,2019-04-07,34,16281.040841647684
21730,2019-04-07,35,16750.574144056416
21731,2019-04-07,36,16773.32718019174
21732,2019-04-07,37,16847.95892756022
21733,2019-04-07,38,16847.95892756022
21734,2019-04-07,39,16552.095315715767
21735,2019-04-07,40,16496.94280704559
21736,2019-04-07,41,15522.807768505487
21737,2019-04-07,42,15522.807768505487
21738,2019-04-07,43,14769.816415032825
21739,2019-04-07,44,14769.816415032825
21740,2019-04-07,45,13960.158524640367
21741,2019-04-07,46,13960.158524640367
21742,2019-04-07,47,13157.584131595917
21743,2019-04-07,48,13157.584131595917
21744,2019-04-08,1,12346.733093357858
21745,2019-04-08,2,12346.733093357858
21746,2019-04-08,3,11939.71974284243
21747,2019-04-08,4,11939.71974284243
21748,2019-04-08,5,12044.621210585883
21749,2019-04-08,6,12044.621210585883
21750,2019-04-08,7,12103.133157666483
21751,2019-04-08,8,12103.133157666483
21752,2019-04-08,9,12193.724129195256
21753,2019-04-08,10,12193.724129195256
21754,2019-04-08,11,12445.182688202178
21755,2019-04-08,12,12445.182688202178
21756,2019-04-08,13,12977.155335799283
21757,2019-04-08,14,12977.155335799283
21758,2019-04-08,15,14558.27749370351
21759,2019-04-08,16,14558.27749370351
21760,2019-04-08,17,16323.362417518123
21761,2019-04-08,18,16650.905140468556
21762,2019-04-08,19,17585.398283658466
21763,2019-04-08,20,17585.398283658466
21764,2019-04-08,21,17374.210593502816
21765,2019-04-08,22,17374.210593502816
21766,2019-04-08,23,17374.210593502816
21767,2019-04-08,24,17374.210593502816
21768,2019-04-08,25,17103.36292814883
21769,2019-04-08,26,17103.36292814883
21770,2019-04-08,27,17005.98259354288
21771,2019-04-08,28,17091.843145976847
21772,2019-04-08,29,17029.017867069222
21773,2019-04-08,30,17029.017867069222
21774,2019-04-08,31,16742.602619810645
21775,2019-04-08,32,16742.602619810645
21776,2019-04-08,33,17170.18919023168
21777,2019-04-08,34,17170.18919023168
